,run_id,reduced_pattern,void_fraction,correlation,void_fraction_corr,error,abs_error
136,63,bubbly,0.008331895762500036,zivi,0.027442296197522316,0.01911040043502228,0.01911040043502228
137,64,bubbly,0.03021774857500004,zivi,0.040261906596335204,0.010044158021335164,0.010044158021335164
138,65,bubbly,0.06568017152500003,zivi,0.05307212005610617,-0.012608051468893856,0.012608051468893856
139,66,plug,0.17284123943750004,zivi,0.07782344255866211,-0.09501779687883793,0.09501779687883793
140,67,slug,0.4347662752125001,zivi,0.12405429166003273,-0.3107119835524674,0.3107119835524674
141,68,plug,0.20671683447500006,zivi,0.04404239869502485,-0.1626744357799752,0.1626744357799752
142,69,plug,0.2958856214125,zivi,0.0650259185641402,-0.23085970284835983,0.23085970284835983
143,74,dispersed,0.8570035427125,zivi,0.11062859985237294,-0.7463749428601271,0.7463749428601271
144,75,dispersed,0.8554647346000002,zivi,0.13692799505227693,-0.7185367395477232,0.7185367395477232
145,76,dispersed,0.862082867025,zivi,0.20231613622887337,-0.6597667307961267,0.6597667307961267
146,77,dispersed,0.8674570132125001,zivi,0.24987648037318524,-0.6175805328393149,0.6175805328393149
147,80,dispersed,0.5250437198875001,zivi,0.2375652417961313,-0.2874784780913688,0.2874784780913688
148,81,dispersed,0.44030437416249996,zivi,0.16863378246216032,-0.27167059170033964,0.27167059170033964
149,82,dispersed,0.685024053225,zivi,0.13596134052609773,-0.5490627126989023,0.5490627126989023
150,87,slug,0.3964389298625,zivi,0.17660011760038974,-0.21983881226211027,0.21983881226211027
151,122,plug,0.10453755502500003,zivi,0.05029120824914885,-0.05424634677585118,0.05424634677585118
152,123,plug,0.09556034412500002,zivi,0.06779152794905911,-0.027768816175940902,0.027768816175940902
153,126,plug,0.3044123876,zivi,0.15202635396384365,-0.15238603363615635,0.15238603363615635
154,128,plug,0.2419776522,zivi,0.17502065601489247,-0.06695699618510753,0.06695699618510753
155,130,plug,0.14492428008750002,zivi,0.10090539206926938,-0.044018888018230645,0.044018888018230645
156,131,plug,0.2924473523875,zivi,0.18254277281694894,-0.10990457957055108,0.10990457957055108
157,132,plug,0.3841860272375,zivi,0.25092909735724794,-0.13325692988025206,0.13325692988025206
158,148,wavy,0.9004917591479973,zivi,0.8919678919550793,-0.008523867192917978,0.008523867192917978
159,13,slug,0.556030410125,premoli,0.3974691076878357,-0.15856130243716426,0.15856130243716426
160,14,slug,0.5304052548,premoli,0.5487851346156563,0.018379879815656253,0.018379879815656253
161,15,slug,0.5215324891,premoli,0.6007966848913501,0.07926419579135002,0.07926419579135002
162,23,slug,0.547126287475,premoli,0.5833071081672867,0.036180820692286675,0.036180820692286675
163,25,slug,0.49836908301250005,premoli,0.5005134555346097,0.002144372522109639,0.002144372522109639
164,28,plug,0.24102238166249998,premoli,0.2455238448757462,0.00450146321324621,0.00450146321324621
165,29,plug,0.21646753070000005,premoli,0.2366043607020202,0.020136830002020156,0.020136830002020156
166,31,plug,0.367303725425,premoli,0.309246871034388,-0.05805685439061198,0.05805685439061198
167,32,plug,0.41731363495000007,premoli,0.3358904793283761,-0.08142315562162394,0.08142315562162394
168,33,plug,0.48740399995000006,premoli,0.39232572923365305,-0.095078270716347,0.095078270716347
169,34,plug,0.45857368557500006,premoli,0.47717097137416004,0.01859728579915998,0.01859728579915998
170,35,plug,0.455089220575,premoli,0.6095344291064725,0.15444520853147248,0.15444520853147248
171,36,plug,0.547265918925,premoli,0.5404443576174621,-0.00682156130753786,0.00682156130753786
172,40,wavy,0.8663639310461123,premoli,0.7988066450374265,-0.06755728600868582,0.06755728600868582
173,41,wavy,0.855995121358206,premoli,0.742843854607704,-0.11315126675050202,0.11315126675050202
174,44,wavy,0.8694261936029785,premoli,0.7131804073872574,-0.15624578621572105,0.15624578621572105
175,45,wavy,0.8750650247738968,premoli,0.7398783445737177,-0.1351866802001791,0.1351866802001791
176,46,wavy,0.8684843965509627,premoli,0.7618725707310412,-0.10661182581992146,0.10661182581992146
177,47,wavy,0.8811205891501942,premoli,0.7841747311642476,-0.09694585798594657,0.09694585798594657
178,50,bubbly,0.05136833295000001,premoli,0.08678876763130941,0.0354204346813094,0.0354204346813094
179,53,bubbly,0.2215386873375,premoli,0.19767837926658102,-0.02386030807091899,0.02386030807091899
180,54,dispersed,0.35900094071249994,premoli,0.26682627996287533,-0.0921746607496246,0.0921746607496246
181,55,dispersed,0.33286831282499996,premoli,0.25234573085080414,-0.08052258197419582,0.08052258197419582
182,56,slug,0.427489732525,premoli,0.30481479566031316,-0.12267493686468683,0.12267493686468683
183,57,slug,0.39035104435,premoli,0.2873764654272493,-0.10297457892275069,0.10297457892275069
184,58,slug,0.2870094606,premoli,0.23153193217544646,-0.05547752842455353,0.05547752842455353
185,59,bubbly,0.18679983186250002,premoli,0.17610648974301477,-0.01069334211948525,0.01069334211948525
186,60,bubbly,0.13385888827500003,premoli,0.14454744228618033,0.010688554011180296,0.010688554011180296
187,61,bubbly,0.08804499772500003,premoli,0.10750301390714437,0.019458016182144336,0.019458016182144336
188,62,bubbly,0.07169507240000003,premoli,0.11074872223797184,0.03905364983797181,0.03905364983797181
189,63,bubbly,0.008331895762500036,premoli,0.1417534632711338,0.13342156750863376,0.13342156750863376
190,64,bubbly,0.03021774857500004,premoli,0.18465539384069868,0.15443764526569864,0.15443764526569864
191,65,bubbly,0.06568017152500003,premoli,0.22091246758436578,0.15523229605936575,0.15523229605936575
192,66,plug,0.17284123943750004,premoli,0.27839110962846736,0.10554987019096732,0.10554987019096732
193,67,slug,0.4347662752125001,premoli,0.35968472912042376,-0.07508154609207635,0.07508154609207635
194,68,plug,0.20671683447500006,premoli,0.18901795719117728,-0.017698877283822773,0.017698877283822773
195,69,plug,0.2958856214125,premoli,0.24074273796543047,-0.05514288344706955,0.05514288344706955
196,74,dispersed,0.8570035427125,premoli,0.3479901746583777,-0.5090133680541222,0.5090133680541222
